user_id,name,age,gender,city_tier,occupation,monthly_income,monthly_expenses,monthly_savings,recharge_frequency,average_recharge_amount,electricity_payment_rate,water_payment_rate,internet_payment_rate,late_bill_count,upi_transactions,wallet_transactions,ecommerce_orders,payment_consistency,digital_activity_score,expense_ratio,savings_ratio,financial_discipline,credit_score,credit_category
9587,Urmi Sani,20,Male,Tier-2,Student,24253,19862,2009,9,199,98,80,85,0,214,40,4,87.67,258,0.82,0.08,64.32,578,Fair
9588,Samaksh Hayer,20,Female,Tier-3,Student,18663,14901,1825,10,299,93,78,97,2,290,20,10,89.33,320,0.8,0.1,67.6,561,Fair
9589,Kiaan Bhavsar,20,Male,Tier-2,Student,21448,18613,1143,9,399,99,82,92,0,198,33,2,91.0,233,0.87,0.05,65.1,581,Fair
9590,Jatin Oza,42,Male,Tier-1,Salaried,78835,52836,23208,11,599,96,92,97,0,219,40,14,95.0,273,0.67,0.29,78.33,645,Fair
9591,Bhavika Pandit,38,Male,Tier-2,Salaried,51665,38070,12253,12,499,92,93,100,1,216,38,13,95.0,267,0.74,0.24,78.61,623,Fair
9592,Logan Iyer,36,Male,Tier-2,Salaried,58400,37090,20144,10,399,93,95,90,1,134,27,15,92.67,176,0.64,0.34,76.68,623,Fair
9593,Ekani De,23,Female,Tier-2,Freelancer,50133,41843,5327,12,399,84,83,83,2,197,49,7,83.33,253,0.83,0.11,68.85,557,Fair
9594,Ayush Kala,24,Female,Tier-2,Salaried,29379,16622,10570,10,399,94,90,90,1,129,45,6,91.33,180,0.57,0.36,76.46,613,Fair
9595,Ojasvi Andra,24,Male,Tier-2,Salaried,79780,56804,20977,12,299,90,96,92,1,217,28,11,92.67,256,0.71,0.26,78.22,624,Fair
9596,Raksha Prashad,27,Male,Tier-1,Salaried,47773,29229,16319,10,599,90,92,93,0,180,18,7,91.67,205,0.61,0.34,76.08,622,Fair
9597,Viraj Chhabra,34,Female,Tier-1,Salaried,84660,64358,17382,11,499,96,92,90,0,160,17,14,92.67,191,0.76,0.21,74.49,604,Fair
9598,Benjamin Bhatnagar,41,Female,Tier-1,Salaried,75094,56221,18306,11,599,100,96,94,1,248,15,14,96.67,277,0.75,0.24,77.65,632,Fair
9599,Anthony Kapadia,18,Male,Tier-2,Student,17145,14327,1185,9,299,84,98,84,1,167,41,11,88.67,219,0.84,0.07,64.41,564,Fair
9600,Pahal Doshi,33,Male,Tier-2,Business Owner,40857,24296,15549,12,599,94,95,97,0,285,46,12,95.33,343,0.59,0.38,83.08,683,Good
9601,Ishita Parsa,38,Male,Tier-2,Freelancer,56808,40442,14235,11,299,99,78,79,0,183,26,12,85.33,221,0.71,0.25,72.18,613,Fair
9602,Yamini Aggarwal,23,Female,Tier-2,Student,5645,2659,641,12,299,76,95,97,3,278,76,9,89.33,363,0.47,0.11,72.07,575,Fair
9603,Charita Garg,20,Female,Tier-3,Gig Worker,30322,24891,3149,7,299,73,83,86,1,220,51,3,80.67,274,0.82,0.1,57.45,547,Poor
9604,Ishwar Mand,33,Male,Tier-3,Freelancer,55983,45337,8247,12,299,76,79,81,3,326,64,6,78.67,396,0.81,0.15,67.75,539,Poor
9605,Omaja Singh,46,Female,Tier-2,Business Owner,82178,47460,32062,12,499,93,99,94,1,325,21,15,95.33,361,0.58,0.39,83.37,664,Good
9606,Ojas Reddy,36,Male,Tier-3,Salaried,54737,39365,13404,11,599,94,99,96,1,193,39,10,96.33,242,0.72,0.24,77.51,614,Fair
9607,Imaran Gola,41,Female,Tier-2,Salaried,73052,53533,18874,10,399,94,100,93,1,162,32,4,95.67,198,0.73,0.26,75.58,611,Fair
9608,Viraj Dada,35,Female,Tier-3,Salaried,74376,44990,27094,12,399,94,91,97,1,209,12,13,94.0,234,0.6,0.36,81.93,634,Fair
9609,Forum Mittal,21,Male,Tier-3,Gig Worker,15871,13544,1506,7,239,93,87,82,4,111,93,5,87.33,209,0.85,0.09,60.51,488,Poor
9610,Caleb Khalsa,38,Female,Tier-1,Salaried,61484,47480,12535,12,399,98,98,91,0,230,18,10,95.67,258,0.77,0.2,77.95,627,Fair
9611,Yatin Bail,19,Male,Tier-3,Student,18525,16514,1151,12,199,83,82,94,1,216,48,11,86.33,275,0.89,0.06,69.03,580,Fair
9612,Anamika Sama,30,Female,Tier-3,Business Owner,43776,31236,10042,12,499,100,98,94,2,382,43,10,97.33,435,0.71,0.23,79.55,618,Fair
9613,Eta Bora,24,Male,Tier-3,Student,24685,22104,1766,8,399,92,85,96,3,284,55,8,91.0,347,0.9,0.07,63.65,546,Poor
9614,Hritik Savant,30,Female,Tier-3,Gig Worker,34954,29254,3076,9,199,92,74,94,5,131,42,6,86.67,179,0.84,0.09,63.97,492,Poor
9615,Lavanya Lal,35,Female,Tier-1,Salaried,27123,18248,7381,12,399,97,94,95,1,175,34,12,95.33,221,0.67,0.27,79.83,617,Fair
9616,Zilmil Choudhury,38,Male,Tier-3,Business Owner,106006,74007,30414,10,399,90,95,92,1,370,28,7,92.33,405,0.7,0.29,74.77,609,Fair
9617,Ishanvi Subramanian,22,Female,Tier-3,Student,10733,7833,1497,9,299,76,88,85,0,295,58,5,83.0,358,0.73,0.14,63.68,595,Fair
9618,Eta Kulkarni,21,Male,Tier-1,Student,7312,5139,1094,9,399,81,98,100,2,264,29,7,93.0,300,0.7,0.15,68.99,569,Fair
9619,Chandresh Madan,43,Female,Tier-1,Gig Worker,10640,7795,1157,11,239,76,75,70,4,196,25,1,73.67,222,0.73,0.11,62.1,480,Poor
9620,Divya Bhargava,24,Female,Tier-2,Student,23817,18868,3520,8,399,89,91,91,3,201,70,5,90.33,276,0.79,0.15,65.6,539,Poor
9621,Xalak Muni,22,Male,Tier-3,Freelancer,35096,23954,8382,12,399,91,75,94,1,319,73,14,86.67,406,0.68,0.24,74.5,631,Fair
9622,Girindra Dani,23,Male,Tier-3,Student,24769,19503,3240,11,239,75,84,95,3,185,49,6,84.67,240,0.79,0.13,68.26,549,Poor
9623,Zinal Aurora,27,Male,Tier-1,Freelancer,30988,24733,4633,11,239,89,81,80,3,342,53,10,83.33,405,0.8,0.15,68.15,555,Fair
9624,Anay Raghavan,18,Male,Tier-1,Student,11854,8700,484,12,299,84,88,94,2,134,23,4,88.67,161,0.73,0.04,69.56,551,Fair
9625,Ucchal Srinivasan,20,Male,Tier-1,Student,15701,13514,917,12,199,88,84,85,2,229,62,9,85.67,300,0.86,0.06,68.59,560,Fair
9626,Anvi Sankaran,24,Male,Tier-1,Student,21991,18397,2803,9,399,97,81,81,3,288,20,6,86.33,314,0.84,0.13,64.99,537,Poor
9627,Harsh Ahluwalia,29,Male,Tier-1,Gig Worker,12499,10003,1010,6,239,82,91,89,1,99,95,2,87.33,196,0.8,0.08,58.09,546,Poor
9628,Forum Natt,37,Male,Tier-1,Business Owner,90284,66273,21393,10,599,100,90,91,1,355,39,9,93.67,403,0.73,0.24,73.94,626,Fair
9629,Kamya Singhal,41,Female,Tier-2,Business Owner,43948,29422,12860,11,399,98,94,90,1,494,50,14,94.0,558,0.67,0.29,77.78,626,Fair
9630,Lavanya Kumer,19,Male,Tier-3,Student,7466,5875,597,11,199,82,100,100,3,197,53,3,94.0,253,0.79,0.08,71.4,541,Poor
9631,Tamanna Dora,33,Female,Tier-2,Salaried,58959,47279,9124,10,399,93,95,96,0,149,30,10,94.67,189,0.8,0.15,71.98,599,Fair
9632,Vinaya Chopra,37,Male,Tier-2,Freelancer,52013,40665,10390,9,399,94,80,99,1,205,79,10,91.0,294,0.78,0.2,69.49,597,Fair
9633,Gautam Buch,31,Female,Tier-3,Freelancer,19923,14680,2577,11,239,77,76,99,0,212,61,6,84.0,279,0.74,0.13,67.88,606,Fair
9634,Atharv Kar,60,Female,Tier-1,Business Owner,89488,64139,24587,10,399,92,99,90,2,317,21,15,93.67,353,0.72,0.27,75.08,618,Fair
9635,Gabriel Dixit,37,Male,Tier-2,Freelancer,24786,16130,6045,8,299,100,76,98,3,340,66,15,91.33,421,0.65,0.24,68.98,577,Fair
9636,Damini Mahajan,32,Male,Tier-1,Gig Worker,10742,9164,595,10,199,77,91,95,4,143,45,4,87.67,192,0.85,0.06,65.5,490,Poor
9637,Chanakya Arya,59,Male,Tier-3,Business Owner,105950,60140,44588,11,599,94,92,94,2,476,37,9,93.33,522,0.57,0.42,81.29,625,Fair
9638,Amara Upadhyay,32,Female,Tier-3,Salaried,63549,47370,14936,10,399,94,99,99,0,203,40,14,97.33,257,0.75,0.24,75.72,639,Fair
9639,Adweta Sunder,35,Female,Tier-1,Salaried,63401,40834,20856,12,499,97,100,92,1,144,50,13,96.33,207,0.64,0.33,82.04,642,Fair
9640,Falguni Zachariah,27,Male,Tier-2,Salaried,42715,27757,11964,12,399,91,91,90,0,126,50,9,90.67,185,0.65,0.28,77.74,634,Fair
9641,Arjun Bhakta,28,Male,Tier-1,Salaried,27625,19913,5687,12,399,90,98,91,1,162,15,6,93.0,183,0.72,0.21,76.68,604,Fair
9642,Viraj Thakur,24,Female,Tier-1,Salaried,58295,42889,14189,11,399,96,96,93,0,102,39,12,95.0,153,0.74,0.24,76.8,623,Fair
9643,Warinder Merchant,25,Male,Tier-1,Freelancer,59410,51924,5778,8,239,75,79,90,0,234,26,10,81.33,270,0.87,0.1,59.58,565,Fair
9644,Chatura Nadig,24,Female,Tier-1,Student,23273,20099,2018,11,239,89,79,88,3,170,56,7,85.33,233,0.86,0.09,67.27,525,Poor
9645,Yatan Suresh,34,Male,Tier-2,Freelancer,21710,17649,2556,11,399,77,89,96,3,321,72,6,87.33,399,0.81,0.12,69.2,559,Fair
9646,Manbir Sabharwal,19,Female,Tier-1,Student,13707,10664,628,10,199,94,82,88,3,252,39,11,88.0,302,0.78,0.05,65.37,546,Poor
9647,Ekanta Maharaj,22,Male,Tier-2,Student,21039,17281,3088,10,199,99,84,94,0,246,53,5,92.33,304,0.82,0.15,70.57,616,Fair
9648,Harsh Vaidya,28,Female,Tier-1,Freelancer,52175,40008,9578,10,239,88,95,95,3,150,22,11,92.67,183,0.77,0.18,71.84,564,Fair
9649,Rachit Naidu,23,Female,Tier-1,Freelancer,53724,41669,10578,11,399,79,85,98,0,208,54,11,87.33,273,0.78,0.2,71.57,619,Fair
9650,Waida Manne,23,Male,Tier-3,Freelancer,34824,22395,10391,9,299,100,75,83,0,321,58,5,86.0,384,0.64,0.3,69.95,629,Fair
9651,Wridesh Varghese,24,Male,Tier-2,Salaried,42888,28145,13416,10,399,92,99,100,1,118,50,13,97.0,181,0.66,0.31,77.88,625,Fair
9652,Robert Sood,24,Male,Tier-2,Student,14513,10964,1750,10,399,100,81,93,0,270,70,8,91.33,348,0.76,0.12,69.28,609,Fair
9653,Jagat Vala,60,Male,Tier-2,Business Owner,82114,47541,32439,12,399,98,90,97,1,428,33,9,95.0,470,0.58,0.4,83.35,649,Fair
9654,Ranveer Suri,41,Female,Tier-1,Salaried,39132,28981,9299,12,399,91,100,100,1,188,16,6,97.0,210,0.74,0.24,79.63,623,Fair
9655,Udarsh Kuruvilla,42,Female,Tier-1,Salaried,74220,53196,19874,12,399,93,97,95,1,182,26,6,95.0,214,0.72,0.27,79.53,619,Fair
9656,Harinakshi Nair,24,Female,Tier-1,Student,21911,17806,2243,11,239,78,93,97,1,183,65,5,89.33,253,0.81,0.1,69.74,586,Fair
9657,Anika Swamy,28,Female,Tier-2,Freelancer,46674,32451,11535,9,399,81,95,89,3,299,20,6,88.33,325,0.7,0.25,69.58,573,Fair
9658,Gaurav Ganguly,46,Male,Tier-1,Business Owner,117531,81709,33408,10,599,96,94,90,1,485,23,7,93.33,515,0.7,0.28,75.19,624,Fair
9659,Neha Sidhu,19,Female,Tier-3,Student,22995,19800,1281,12,399,98,99,98,2,218,23,11,98.33,252,0.86,0.06,74.84,579,Fair
9660,Matthew Dixit,28,Male,Tier-3,Salaried,70653,50775,18388,12,499,93,95,91,0,195,27,15,93.0,237,0.72,0.26,78.31,623,Fair
9661,Owen Parikh,21,Male,Tier-3,Student,13988,12808,287,10,199,91,100,94,2,251,62,12,95.0,325,0.92,0.02,68.12,564,Fair
9662,Nidhi Sarin,43,Female,Tier-1,Business Owner,81914,52645,28450,12,499,95,96,94,0,413,33,18,95.0,464,0.64,0.35,81.92,681,Good
9663,Widisha Minhas,38,Male,Tier-1,Salaried,65217,38886,25334,11,499,97,93,100,0,144,13,14,96.67,171,0.6,0.39,81.99,662,Good
9664,Lakshit Chanda,37,Female,Tier-3,Salaried,56574,41253,13302,10,599,95,97,100,1,134,22,7,97.33,163,0.73,0.24,75.72,610,Fair
9665,Jagat Natt,29,Female,Tier-2,Salaried,26246,18412,7031,11,299,91,100,97,0,146,39,7,96.0,192,0.7,0.27,78.04,640,Fair
9666,Abhimanyu Banik,34,Female,Tier-3,Salaried,45336,27233,16680,12,399,91,98,92,1,187,33,15,93.67,235,0.6,0.37,81.87,643,Fair
9667,Yuvraj Ramakrishnan,30,Male,Tier-3,Freelancer,40895,27279,11711,8,399,100,97,80,0,203,29,10,92.33,242,0.67,0.29,70.76,615,Fair
9668,Ikshita Kaur,23,Female,Tier-1,Gig Worker,24317,19998,1557,7,199,92,81,73,1,204,60,1,82.0,265,0.82,0.06,56.92,543,Poor
9669,Ladli Bakshi,40,Female,Tier-3,Salaried,78298,53069,24285,12,599,91,92,98,0,249,45,13,93.67,307,0.68,0.31,80.14,664,Good
9670,Abha Gaba,25,Female,Tier-1,Salaried,33370,25581,7146,10,499,98,98,94,0,150,12,9,96.67,171,0.77,0.21,74.76,627,Fair
9671,Bhavani Sarma,34,Female,Tier-3,Freelancer,60934,49319,9637,12,299,76,85,92,2,222,61,11,84.33,294,0.81,0.16,70.91,568,Fair
9672,Bhavika Batta,33,Female,Tier-2,Business Owner,49490,31727,15559,12,399,97,94,97,0,353,27,17,96.0,397,0.64,0.31,81.43,673,Good
9673,Vedika Borah,33,Female,Tier-2,Gig Worker,30599,27398,2414,6,299,72,70,82,5,130,91,3,74.67,224,0.9,0.08,51.7,441,Poor
9674,Patrick Arya,41,Female,Tier-3,Salaried,89282,69674,17683,12,499,94,95,97,0,125,28,6,95.33,159,0.78,0.2,77.61,623,Fair
9675,Christopher Krishnamurthy,27,Female,Tier-3,Salaried,76983,47698,26743,10,299,91,93,95,1,186,33,14,93.0,233,0.62,0.35,76.92,631,Fair
9676,Vivaan Comar,39,Male,Tier-2,Salaried,59072,43618,14890,11,499,97,92,90,1,178,46,11,93.0,235,0.74,0.25,76.06,609,Fair
9677,Vincent Mani,31,Male,Tier-2,Freelancer,42156,31832,8646,9,239,100,86,84,2,263,84,15,90.0,362,0.76,0.21,69.15,594,Fair
9678,Chandran Kalita,20,Male,Tier-3,Student,14527,11669,1844,8,239,93,97,80,0,221,53,7,90.0,281,0.8,0.13,64.81,601,Fair
9679,Gauri Sharma,26,Female,Tier-2,Freelancer,27183,20712,5130,12,299,95,92,79,1,163,32,10,88.67,205,0.76,0.19,73.99,600,Fair
9680,Saanvi Cheema,31,Female,Tier-3,Salaried,82005,50487,28933,11,299,98,91,90,1,216,38,11,93.0,265,0.62,0.35,79.08,624,Fair
9681,Chatura Naik,23,Male,Tier-2,Student,5439,3314,662,9,399,86,84,93,0,297,79,10,87.67,386,0.61,0.12,65.48,628,Fair
9682,Devika Choudhury,36,Female,Tier-3,Salaried,74530,53340,20122,10,499,96,93,99,1,128,36,10,96.0,174,0.72,0.27,76.1,607,Fair
9683,Jatin Rao,19,Female,Tier-3,Student,15562,12504,1732,10,199,97,88,89,3,123,32,12,91.33,167,0.8,0.11,69.01,533,Poor
9684,Tanay Pradhan,49,Male,Tier-3,Business Owner,75296,50825,22091,12,599,91,100,96,1,474,12,13,95.67,499,0.68,0.29,80.63,640,Fair
9685,Yuvraj Nath,37,Female,Tier-3,Business Owner,71269,38685,29980,11,499,97,95,92,1,478,37,8,94.67,523,0.54,0.42,81.95,651,Good
9686,Isaac Zachariah,31,Female,Tier-1,Salaried,75646,44783,29618,10,399,90,97,92,1,184,35,9,93.0,228,0.59,0.39,78.25,633,Fair
9687,Falak Oza,20,Female,Tier-3,Student,18198,13800,2006,12,239,81,100,96,2,153,70,10,92.33,233,0.76,0.11,73.47,579,Fair
9688,Bimala Sawhney,22,Female,Tier-2,Freelancer,15831,13093,1504,10,239,97,87,76,3,303,42,9,86.67,354,0.83,0.1,66.18,535,Poor
9689,Arin Madan,34,Male,Tier-3,Gig Worker,13632,12124,749,11,199,90,73,73,5,131,59,10,78.67,200,0.89,0.05,62.98,474,Poor
9690,Jagat Bal,39,Female,Tier-1,Freelancer,23411,14284,6621,12,299,77,90,86,1,256,45,11,84.33,312,0.61,0.28,74.65,614,Fair
9691,Ayaan Ram,37,Female,Tier-3,Salaried,26609,16908,8944,12,499,92,98,96,1,214,38,12,95.33,264,0.64,0.34,81.75,631,Fair
9692,Lajita Amble,23,Female,Tier-2,Freelancer,23636,15686,5026,12,239,98,76,92,0,335,71,14,88.67,420,0.66,0.21,74.71,646,Fair
9693,Hemangini Kumar,19,Female,Tier-3,Student,12109,8477,735,9,299,76,77,81,3,173,21,3,78.0,197,0.7,0.06,58.82,509,Poor
9694,Urishilla Rastogi,24,Female,Tier-1,Student,7186,5980,287,10,399,96,85,96,3,210,39,9,92.33,258,0.83,0.04,67.36,552,Fair
9695,Abha Sarraf,43,Male,Tier-2,Salaried,46498,36623,9046,11,299,95,90,96,1,215,13,11,93.67,239,0.79,0.19,74.67,593,Fair
9696,Yoshita Kade,24,Male,Tier-2,Student,22544,18804,2750,10,199,85,86,95,3,277,41,2,88.67,320,0.83,0.12,67.99,556,Fair
9697,Viraj Parsa,24,Female,Tier-3,Salaried,56800,46741,8525,11,499,97,94,94,0,242,15,10,95.0,267,0.82,0.15,74.0,610,Fair
9698,Nicholas Ghosh,33,Male,Tier-1,Gig Worker,16014,10649,2584,10,199,86,81,88,3,110,52,7,85.0,169,0.66,0.16,67.34,523,Poor
9699,Oeshi Gopal,18,Male,Tier-3,Student,8700,5896,391,9,199,81,99,85,1,192,47,9,88.33,248,0.68,0.04,63.51,581,Fair
9700,Sarthak Sankar,41,Male,Tier-3,Salaried,84451,52376,29893,10,599,98,90,96,1,183,32,13,94.67,228,0.62,0.35,77.95,630,Fair
9701,Bhavika Edwin,20,Female,Tier-3,Student,21418,19446,1071,10,399,78,100,80,2,178,36,6,86.0,220,0.91,0.05,64.5,547,Poor
9702,Rachana Naidu,40,Male,Tier-2,Salaried,41004,31529,8497,11,299,98,100,96,1,186,19,9,98.0,214,0.77,0.21,77.22,596,Fair
9703,Tanay Srinivasan,29,Male,Tier-2,Business Owner,95364,49923,42606,12,399,98,91,92,1,383,18,14,93.67,415,0.52,0.45,84.24,656,Good
9704,Rachana Mander,40,Male,Tier-3,Salaried,87223,65524,20498,11,599,94,93,99,1,163,45,9,95.33,217,0.75,0.24,76.72,600,Fair
9705,Chameli Prasad,41,Female,Tier-1,Business Owner,54633,40046,12023,11,499,98,98,90,0,358,32,15,95.33,405,0.73,0.22,76.27,640,Fair
9706,Vanya Toor,28,Male,Tier-3,Business Owner,96322,72046,23578,10,399,90,100,93,0,300,25,9,94.33,334,0.75,0.24,74.51,640,Fair
9707,Ojas Kala,23,Female,Tier-2,Freelancer,19711,14643,4425,9,399,92,90,82,2,337,79,4,88.0,420,0.74,0.22,68.73,594,Fair
9708,Gavin Sridhar,31,Female,Tier-1,Gig Worker,28980,24629,2206,11,199,71,71,88,2,189,27,10,76.67,226,0.85,0.08,62.62,529,Poor
9709,Girik Dara,43,Female,Tier-2,Business Owner,78701,58045,18701,12,399,90,91,98,2,494,26,15,93.0,535,0.74,0.24,77.63,596,Fair
9710,Chanchal Lad,24,Female,Tier-2,Salaried,37091,24335,12205,11,599,99,91,94,1,167,32,8,94.67,207,0.66,0.33,79.21,612,Fair
9711,Bina Varughese,22,Male,Tier-1,Student,22362,18837,659,8,239,95,100,88,1,137,23,5,94.33,165,0.84,0.03,64.05,559,Fair
9712,Sai Chahal,35,Male,Tier-3,Freelancer,38576,27807,9855,11,239,81,82,96,3,173,90,3,86.33,266,0.72,0.26,72.83,560,Fair
9713,Chaaya Gandhi,24,Female,Tier-2,Student,23891,19204,3173,10,239,100,98,80,1,297,21,10,92.67,328,0.8,0.13,70.32,585,Fair
9714,Divya Dhaliwal,30,Male,Tier-3,Freelancer,61192,52710,7824,8,399,77,90,86,3,349,63,6,84.33,418,0.86,0.13,62.0,542,Poor
9715,Triya Acharya,45,Male,Tier-2,Gig Worker,29707,27082,1843,9,299,90,81,77,4,207,69,4,82.67,280,0.91,0.06,61.19,508,Poor
9716,Rachit Uppal,45,Male,Tier-1,Salaried,55073,40851,13086,11,499,98,93,90,0,146,36,5,93.67,187,0.74,0.24,75.96,608,Fair
9717,Tarak Radhakrishnan,30,Male,Tier-2,Freelancer,21133,13282,5972,9,299,93,97,96,2,245,69,14,95.33,328,0.63,0.28,74.14,600,Fair
9718,Raghav Chaudry,43,Male,Tier-1,Salaried,87869,67267,18293,11,299,92,91,92,1,201,37,11,91.67,249,0.77,0.21,74.08,598,Fair
9719,Lipika Purohit,30,Female,Tier-1,Freelancer,59686,49210,8571,9,399,81,96,100,0,321,77,11,92.33,409,0.82,0.14,68.47,615,Fair
9720,Warhi Sachar,43,Female,Tier-1,Salaried,48019,33774,11251,11,299,99,99,96,1,208,31,8,98.0,247,0.7,0.23,78.03,617,Fair
9721,Anay Patla,39,Male,Tier-3,Salaried,55648,31894,21477,10,399,93,93,97,0,216,29,8,94.33,253,0.57,0.39,78.74,649,Fair
9722,Ranveer Sagar,41,Female,Tier-2,Salaried,48216,28113,18746,10,499,94,100,95,0,161,38,14,96.33,213,0.58,0.39,79.83,648,Fair
9723,Deepa Salvi,40,Male,Tier-2,Salaried,68081,39088,26307,11,399,91,95,90,1,221,25,7,92.0,253,0.57,0.39,79.59,617,Fair
9724,Wriddhish Kohli,34,Female,Tier-3,Salaried,61070,38784,21423,10,599,97,97,98,1,164,24,14,97.33,202,0.64,0.35,79.19,626,Fair
9725,Suhani Morar,40,Male,Tier-1,Freelancer,66279,47242,17753,10,399,89,83,98,0,331,35,3,90.0,369,0.71,0.27,73.04,628,Fair
9726,Girish Sani,21,Male,Tier-2,Student,15837,13280,370,11,199,86,97,96,1,209,68,9,93.0,286,0.84,0.02,69.2,591,Fair
9727,Avni Kara,18,Female,Tier-1,Student,13498,10118,513,8,299,85,96,94,1,253,39,6,91.67,298,0.75,0.04,62.97,579,Fair
9728,Upkaar Doctor,23,Male,Tier-3,Student,19201,14123,2444,11,199,87,86,85,2,233,32,7,86.0,272,0.74,0.13,68.82,558,Fair
9729,Bishakha Mangal,23,Male,Tier-2,Student,13960,10563,824,11,399,99,78,81,1,159,52,3,86.0,214,0.76,0.06,66.77,558,Fair
9730,Amara Tara,28,Female,Tier-1,Freelancer,27985,20252,6549,9,299,85,78,92,3,314,50,15,85.0,379,0.72,0.23,67.52,561,Fair
9731,Sanaya Mann,36,Female,Tier-1,Business Owner,44353,31131,10645,12,399,90,97,91,2,438,47,19,92.67,504,0.7,0.24,77.53,612,Fair
9732,Bachittar Datta,39,Female,Tier-1,Gig Worker,36460,31479,4008,7,199,94,87,94,2,241,35,3,91.67,279,0.86,0.11,63.13,547,Poor
9733,Kashvi Kant,33,Female,Tier-2,Business Owner,103097,76018,26238,12,599,97,93,95,2,357,16,14,95.0,387,0.74,0.25,79.13,619,Fair
9734,Samar Dutt,40,Female,Tier-1,Freelancer,55106,42719,10558,9,399,84,82,97,1,281,49,12,87.67,342,0.78,0.19,67.58,607,Fair
9735,Harita Ben,42,Male,Tier-3,Business Owner,87901,51748,33482,10,499,94,95,97,2,323,45,20,95.33,388,0.59,0.38,79.09,629,Fair
9736,Ishita Patil,33,Male,Tier-2,Salaried,36219,23075,11419,12,399,98,95,92,1,193,30,7,95.0,230,0.64,0.32,80.96,634,Fair
9737,Karan Doshi,20,Male,Tier-3,Student,6908,3386,834,11,299,96,80,87,1,300,50,9,87.67,359,0.49,0.12,69.46,600,Fair
9738,Radha Pandey,27,Female,Tier-2,Freelancer,33724,29175,3939,11,239,97,85,88,2,188,44,13,90.0,245,0.87,0.12,70.5,557,Fair
9739,Chaaya Nigam,23,Female,Tier-2,Salaried,78359,50239,26664,10,599,95,91,96,0,194,37,14,94.0,245,0.64,0.34,77.21,634,Fair
9740,Pallavi Chaudhari,39,Female,Tier-2,Freelancer,64185,46423,16592,11,239,83,77,96,3,169,47,11,85.33,227,0.72,0.26,72.42,568,Fair
9741,Orinder Tara,24,Female,Tier-2,Student,21803,18199,2569,9,199,95,75,96,1,270,46,10,88.67,326,0.83,0.12,65.87,588,Fair
9742,Yachana Narain,42,Male,Tier-3,Salaried,78609,62494,14858,10,599,100,97,90,1,171,46,9,95.67,226,0.79,0.19,73.5,589,Fair
9743,Ucchal Roy,24,Male,Tier-2,Student,5515,3513,522,11,239,100,93,83,2,164,54,8,92.0,226,0.64,0.09,70.84,573,Fair
9744,Mohammed Buch,28,Male,Tier-2,Freelancer,49416,39240,8956,8,299,100,87,83,3,186,63,3,90.0,252,0.79,0.18,66.44,535,Poor
9745,Baghyawati Biswas,39,Male,Tier-2,Salaried,78665,50327,27075,10,499,91,90,98,0,236,40,6,93.0,282,0.64,0.34,76.83,649,Fair
9746,Balveer Sunder,31,Male,Tier-1,Freelancer,38838,31302,5644,10,399,87,84,87,3,320,54,15,86.0,389,0.81,0.15,67.36,562,Fair
9747,Owen Memon,21,Female,Tier-1,Freelancer,39088,26301,10271,9,239,86,90,90,1,281,58,10,88.67,349,0.67,0.26,70.22,613,Fair
9748,Madhav Dar,35,Male,Tier-1,Freelancer,51765,43944,6060,12,399,83,76,88,0,228,35,8,82.33,271,0.85,0.12,68.68,597,Fair
9749,Prisha Thaman,44,Male,Tier-2,Salaried,46605,28193,15548,12,599,92,91,95,1,103,22,14,92.67,139,0.6,0.33,80.34,624,Fair
9750,Rayaan Nadig,34,Female,Tier-2,Business Owner,107887,65516,41347,10,599,94,94,92,1,260,43,6,93.33,309,0.61,0.38,78.16,623,Fair
9751,Michael Hari,36,Male,Tier-2,Gig Worker,20526,14657,2927,10,199,93,89,80,2,223,58,2,87.33,283,0.71,0.14,67.94,565,Fair
9752,Nisha Verma,50,Male,Tier-2,Business Owner,55893,42799,11233,10,399,96,100,98,2,414,21,7,98.0,442,0.77,0.2,75.03,610,Fair
9753,Logan Chauhan,35,Male,Tier-1,Salaried,54897,33491,18479,11,299,96,99,95,0,102,10,7,96.67,119,0.61,0.34,80.43,641,Fair
9754,Noah Sani,25,Female,Tier-3,Freelancer,30655,20738,8690,10,239,85,93,83,1,298,65,10,87.0,373,0.68,0.28,72.0,609,Fair
9755,Abhiram Mammen,21,Male,Tier-3,Student,14777,10734,1260,12,399,88,82,86,1,173,47,6,85.33,226,0.73,0.09,69.22,572,Fair
9756,Kamala Iyengar,60,Male,Tier-3,Business Owner,115598,69271,44154,11,399,98,95,99,0,253,49,8,97.33,310,0.6,0.38,82.13,661,Good
9757,Finn Hayre,35,Female,Tier-2,Salaried,29079,15916,11205,10,499,100,95,98,1,157,26,13,97.67,196,0.55,0.39,80.39,625,Fair
9758,Vansha Wali,45,Male,Tier-3,Salaried,29771,17327,11845,12,299,94,91,98,1,236,28,15,94.33,279,0.58,0.4,83.1,655,Good
9759,Idika Mohanty,39,Male,Tier-2,Business Owner,60091,32397,26026,12,499,91,94,91,0,315,10,16,92.0,341,0.54,0.43,82.99,676,Good
9760,Robert Keer,29,Female,Tier-3,Business Owner,58463,44071,13296,10,499,93,97,100,0,375,35,15,96.67,425,0.75,0.23,75.16,653,Good
9761,Amara Narula,28,Female,Tier-3,Salaried,29830,17309,11696,12,399,96,93,98,1,135,35,13,95.67,183,0.58,0.39,83.6,646,Fair
